plant_id,cane_id,chosen,side,user,diameter,orientation,length,pos_below_wire,pos_horizontal,internode_length,node_count,parent_type,diameter_norm,length_norm,internode_length_norm,node_count_norm
vine_A7_4,Cane_157,True,1,OlafsAnnotations,0.007136845961213112,0.17834431005114448,1.0278748273849487,0.07735657691955566,0.07698657340370119,0.08963396447355827,10,Bearer,-0.3932389863527508,-0.2242230103063565,1.9294273071877557,-1.503118755866053
vine_A7_4,Cane_145,True,0,OlafsAnnotations,0.007616458460688591,0.1673647800758587,1.0163159370422363,0.09210705757141113,-0.04823146783746779,0.08910047170850859,10,Bearer,0.3149077123658617,-0.3163499122925932,1.8943571874945122,-1.503118755866053
vine_C6_2,Cane_4,True,0,testuser,0.0083916075527668,0.13075792352237847,1.0936791896820068,0.13816153979860246,0.03319919854402542,0.04569712066966785,18,Trunk,1.2455035542785509,0.10775375067020364,-0.8062831798893039,0.5319148936170214
vine_A8_3,Cane_10,True,1,mattoco,0.007962425239384174,0.19129304573433664,1.2543063163757324,0.3214163779048249,-0.028622686862945557,0.07748331949120561,14,Trunk,1.0195699228392765,1.947667593138461,1.1245293827085499,-0.5710919585039953
vine_A8_3,Cane_111,True,0,mattoco,0.008120764046907425,0.09472702264028088,1.073804259300232,0.2790616750717163,-0.10411109763663262,0.05647023999193692,17,Spur,1.260882000720999,0.11628464926587445,-0.2549425394095347,0.3838486934207178
vine_C5_5,Cane_10,True,-1,mattoco,0.008151094429194927,-0.483190749461196,1.2413601875305176,0.285812854883261,-0.021356254816055298,0.0668160496949666,16,Trunk,0.914293960841932,0.7520695654721223,0.47818845924568937,-0.25654147488540746
vine_C5_5,Cane_123,True,0,mattoco,0.008391150273382664,0.03544492490959374,1.1395061016082764,0.17592090368270874,-0.07400450110432288,0.0377977225918951,22,Spur,1.3558864352356879,0.037699425723252335,-1.2287002360729726,1.1544366369843349
vine_C5_7,Cane_152,True,0,mattoco,0.007609917316585779,-0.3132998725251368,1.1245131492614746,0.18898600339889526,-0.11578243976691738,0.08014717468493998,13,Spur,0.2569919251092292,0.2513384065819084,1.4603323534519315,-0.9077681764641
vine_C5_7,Cane_168,True,1,mattoco,0.007339811883866787,0.7327538832442361,1.1521636247634888,0.17817997932451135,0.04465372860431671,0.0738929314097741,13,Bearer,-0.38821047922553226,0.44038456301807094,1.054298794997216,-0.9077681764641
vine_A5_2,Cane_90,True,0,YuchenYan,0.007494698278605938,-0.1513838512499612,0.9843433499336243,0.0648542046546936,-0.015090145403519273,0.08136273473672187,11,Bearer,0.21708192243288257,-0.37494883870179146,1.3713696346065163,-1.4823871509202986
vine_A5_2,Cane_6,True,1,YuchenYan,0.007022305857390165,0.3282907833024344,1.084444522857666,0.1698738335398957,0.03551820293068886,0.049504087384158346,17,Trunk,-0.4694894229198919,0.2573827333347085,-0.7281057061241357,0.3966951530631788
vine_A5_2,Cane_101,True,1,JiaHuang,0.006795373745262623,0.3222195240963697,0.9947788715362549,0.05481153726577759,0.09813244256656617,0.08639277092932028,10,Bearer,-0.7993107293798173,-0.30902843450213763,1.7028475166545534,-1.7955675349175446
vine_A5_2,Cane_78,True,0,JiaHuang,0.0077499584294855595,-0.894441220200809,1.1122164726257324,0.14500635862350464,-0.015653360809665173,0.042433643108854,22,Spur,0.5880749725612711,0.43281604887323616,-1.1940458711204134,1.9625970730494098
vine_B2_2,Cane_137,True,0,Stanley,0.007161443121731281,0.9673741290494382,1.021281123161316,-0.014160156249943157,0.09819251298904419,0.056836412667970335,13,Bearer,0.08856785720473812,-0.439785664840781,-0.3339432000867141,-0.6750231975611057
vine_B2_2,Cane_152,True,1,Stanley,0.007776217069476843,-0.5168635465095153,1.013621211051941,0.04775995016075285,-0.23497650772355883,0.07964542977180769,10,Bearer,0.9796406923314108,-0.48261075046066704,1.3165353940206845,-1.4903109556543892
vine_A7_2,Cane_80,True,0,Rchris547,0.007933621294796467,0.12378028090021259,1.1003966331481934,0.1788942813873291,-0.04488627635873854,0.045450306007587794,21,Spur,0.88458625751286,0.6605006497291601,-0.9287918003601899,1.6151820829203973
vine_B2_2,Cane_19,True,1,JiaHuang,0.007872391492128372,0.45355752296895746,1.2146837711334229,0.23978292944957502,-0.07063441723585129,0.04282735835699967,20,Trunk,1.1190389472070996,0.6414910965963616,-1.347649496972918,1.2273149046565555
vine_B2_2,Cane_57,True,0,JiaHuang,0.006501201074570417,-0.04088030255979201,0.750655472278595,0.19168102752882987,-0.13571042753756046,0.07365541568745926,9,Trunk,-0.8684078815865887,-1.9528012849293435,0.8830932172003757,-1.7620735416854836
vine_C3_5,Cane_10,True,1,takamotk,0.007671586703509092,0.42850856348132443,1.097255825996399,0.17017787694965136,9.845942258834839e-05,0.0414513263509896,20,Trunk,-0.030573504273543738,-0.1675643845434485,-1.179489633047057,0.8738518946547205
vine_C3_5,Cane_9,True,0,takamotk,0.007784845773130655,-0.5465561962935394,1.2262519598007202,0.2324549559270963,-0.042334871366620064,0.052375151171945536,18,Trunk,0.11719335701584836,0.8019759048831854,-0.4620307126011577,0.34494153736370553
vine_B13_3,Cane_160,True,1,Stanley,0.007716553285717964,0.7621358938588757,1.2075731754302979,-0.007780194282759112,-0.1411225274202934,0.06867322072481866,15,Bearer,0.8205583994358222,0.6795786057116551,0.6047612107581831,-0.23243065777003158
vine_B13_3,Cane_173,True,0,Stanley,0.007841641083359718,1.4399907589659744,1.2595101594924927,-0.057181835174674234,-0.3950987011194229,0.07156581737810107,15,Bearer,1.0026011845719485,0.9893966026212051,0.808690446420762,-0.23243065777003158
vine_B2_2,Cane_19,True,1,YuchenYan,0.007872391492128372,0.45355752296895746,1.2146837711334229,0.23978292944957502,-0.07063441723585129,0.04282735835699967,20,Trunk,1.1190389472070996,0.6414910965963616,-1.347649496972918,1.2273149046565555
vine_B2_2,Cane_58,True,0,YuchenYan,0.006760932505130768,0.34377885154593907,0.8469700217247009,0.16387104988098145,-0.11223835544660687,0.06818763732876347,10,Trunk,-0.49194491816787106,-1.4143252857828232,0.48744043228344813,-1.4903109556543892
vine_A5_2,Cane_76,True,1,finnsk,0.008443648926913738,-1.007680356462098,0.6850055456161499,0.28201627754606307,-0.03252855874598026,0.05006640274070805,12,Spur,1.5962791618917285,-2.2658432093167273,-0.6910492921550951,-1.1692067669230524
vine_A5_2,Cane_78,True,0,finnsk,0.0077499584294855595,-0.894441220200809,1.1122164726257324,0.14500635862350464,-0.015653360809665173,0.042433643108854,22,Spur,0.5880749725612711,0.43281604887323616,-1.1940458711204134,1.9625970730494098
vine_C3_5,Cane_9,True,0,LucMoun,0.007784845773130655,-0.5465561962935394,1.2262519598007202,0.2324549559270963,-0.042334871366620064,0.052375151171945536,18,Trunk,0.11719335701584836,0.8019759048831854,-0.4620307126011577,0.34494153736370553
vine_C3_5,Cane_146,True,1,LucMoun,0.006770751904696226,0.6621205234973002,0.9866980314254761,0.23356741666805192,0.170220285654068,0.08470430480902183,11,Bearer,-1.205874795425023,-0.9985213518992567,1.6612951414431238,-1.5062447131548469
vine_C3_5,Cane_9,True,0,Rchris547,0.007784845773130655,-0.5465561962935394,1.2262519598007202,0.2324549559270963,-0.042334871366620064,0.052375151171945536,18,Trunk,0.11719335701584836,0.8019759048831854,-0.4620307126011577,0.34494153736370553
vine_C3_5,Cane_146,True,-1,Rchris547,0.006770751904696226,0.6621205234973002,0.9866980314254761,0.23356741666805192,0.170220285654068,0.08470430480902183,11,Bearer,-1.205874795425023,-0.9985213518992567,1.6612951414431238,-1.5062447131548469
vine_C10_6,Cane_145,True,0,jenny,0.007270938716828823,-0.38362900125662475,0.8943475484848022,0.3413306474684532,-0.09635690227150917,0.05181531638007361,15,Spur,-0.44831263514367825,-1.0343170012473208,-0.3767391075075923,-0.31108550841912735
vine_C10_6,Cane_162,True,1,jenny,0.007789434865117073,-0.37410378912029874,1.0440303087234497,0.1590471863746643,0.01246425881970481,0.08180228326947507,11,Bearer,0.346864127938945,-0.22292615643025024,1.6396422768784769,-1.3480372031495527
vine_B2_2,Cane_54,True,1,finnsk,0.007427034433931112,0.4275586933896589,1.1824654340744019,0.23232167959213257,0.012116447090420479,0.038120070686086055,23,Spur,0.47352431870538775,0.4613646116730901,-1.6882725716884655,2.042602662749839
vine_B2_2,Cane_58,True,0,finnsk,0.006760932505130768,0.34377885154593907,0.8469700217247009,0.16387104988098145,-0.11223835544660687,0.06818763732876347,10,Trunk,-0.49194491816787106,-1.4143252857828232,0.48744043228344813,-1.4903109556543892
vine_A7_2,Cane_78,True,1,jenny,0.00806752685457468,-0.3536067094558883,1.1393523216247559,0.2357186081353575,0.062113117426633835,0.05172836375518298,19,Spur,1.0601181164871443,1.1241498820528466,-0.48038087674185137,0.9864534868842695
vine_A7_2,Cane_81,True,0,jenny,0.007958900183439255,-0.6160439992155976,1.086801290512085,0.20101642631925642,-0.04306663596071303,0.05743920002683607,17,Spur,0.9177234201790097,0.49868936046901535,-0.07248380567938942,0.3577248908481416
vine_C5_5,Cane_131,True,1,rachellock,0.0078347809612751,0.1536032749310281,0.9476355314254761,0.1747003793716999,-0.07069773972034454,0.07618959458791533,11,Bearer,0.3324224906620701,-1.3080159159256197,1.0295502850327676,-1.4323565681101926
vine_C5_5,Cane_123,True,0,rachellock,0.008391150273382664,0.03544492490959374,1.1395061016082764,0.17592090368270874,-0.07400450110432288,0.0377977225918951,22,Spur,1.3558864352356879,0.037699425723252335,-1.2287002360729726,1.1544366369843349
vine_B13_3,Cane_20,True,0,JiaHuang,0.00774216977879405,0.09511346930841479,1.1509325504302979,0.12292814254760742,-0.09708833697368391,0.05153135726984397,19,Trunk,0.8578385964886673,0.3417021329424468,-0.6037471058916545,0.9038970024390114
vine_B13_3,Cane_22,True,1,JiaHuang,0.007518240716308355,0.4543084353348862,1.331537127494812,0.047759652021341026,-0.03594787430483848,0.03670571882507439,24,Trunk,0.5319501327348666,1.419056725419714,-1.6489606211672065,2.324306577700315
vine_C13_0,Cane,True,0,Rchris547,0.0071829925291240215,-0.10377698793369121,1.0818371772766113,0.2625731232110411,-0.09833119064569473,0.09649490115337751,10,Trunk,-0.6270184420814124,-0.055684968749566154,2.4344306666654454,-1.2213147405411184
vine_C13_0,Cane,True,0,takamotk,0.0071829925291240215,-0.10377698793369121,1.0818371772766113,0.2625731232110411,-0.09833119064569473,0.09649490115337751,10,Trunk,-0.6270184420814124,-0.055684968749566154,2.4344306666654454,-1.2213147405411184
vine_B13_3,Cane_161,True,1,finnsk,0.007420302368700504,-0.11765144150270658,1.088170051574707,-0.02497458457992252,-0.2130695804953575,0.08354485869504795,12,Bearer,0.38941848771202714,-0.03269295424997924,1.6532177112101145,-1.0846764029268139
vine_B13_3,Cane_175,True,0,finnsk,0.0077611105516552925,0.47262883445477644,0.9353259801864624,-0.02378571033455046,-0.313017874956131,0.08434227434399441,10,Bearer,0.8854034837861982,-0.9444487077280734,1.7094358374429925,-1.6528402330313352
vine_B2_2,Cane_19,True,1,AZZz,0.007872391492128372,0.45355752296895746,1.2146837711334229,0.23978292944957502,-0.07063441723585129,0.04282735835699967,20,Trunk,1.1190389472070996,0.6414910965963616,-1.347649496972918,1.2273149046565555
vine_B2_2,Cane_57,True,0,AZZz,0.006501201074570417,-0.04088030255979201,0.750655472278595,0.19168102752882987,-0.13571042753756046,0.07365541568745926,9,Trunk,-0.8684078815865887,-1.9528012849293435,0.8830932172003757,-1.7620735416854836
vine_A5_2,Cane_6,True,1,laupc82,0.007022305857390165,0.3282907833024344,1.084444522857666,0.1698738335398957,0.03551820293068886,0.049504087384158346,17,Trunk,-0.4694894229198919,0.2573827333347085,-0.7281057061241357,0.3966951530631788
vine_A5_2,Cane_78,True,0,laupc82,0.0077499584294855595,-0.894441220200809,1.1122164726257324,0.14500635862350464,-0.015653360809665173,0.042433643108854,22,Spur,0.5880749725612711,0.43281604887323616,-1.1940458711204134,1.9625970730494098
vine_C13_0,Cane,True,0,LucMoun,0.0071829925291240215,-0.10377698793369121,1.0818371772766113,0.2625731232110411,-0.09833119064569473,0.09649490115337751,10,Trunk,-0.6270184420814124,-0.055684968749566154,2.4344306666654454,-1.2213147405411184
